  0.54900E+01  0.11577E+01  0.76426E-02  0.38004E-01  0.13375E+00  0.47051E+02  0.73202E+00
  0.55000E+01  0.11577E+01  0.77503E-02  0.39060E-01  0.14177E+00  0.43506E+02  0.70411E+00
  0.55100E+01  0.11577E+01  0.78505E-02  0.40049E-01  0.13900E+00  0.40122E+02  0.67762E+00
  0.55200E+01  0.11577E+01  0.79427E-02  0.40965E-01  0.13632E+00  0.36949E+02  0.65248E+00
  0.55300E+01  0.11577E+01  0.80264E-02  0.41802E-01  0.13373E+00  0.34040E+02  0.62861E+00
  0.55400E+01  0.11577E+01  0.81016E-02  0.42558E-01  0.13122E+00  0.31427E+02  0.60593E+00
  0.55500E+01  0.11577E+01  0.81690E-02  0.43241E-01  0.12879E+00  0.29096E+02  0.58437E+00
  0.55600E+01  0.11577E+01  0.82292E-02  0.43854E-01  0.12644E+00  0.27050E+02  0.56388E+00
  0.55700E+01  0.11578E+01  0.82828E-02  0.44404E-01  0.12415E+00  0.25278E+02  0.54440E+00
  0.55800E+01  0.11578E+01  0.83308E-02  0.44900E-01  0.12193E+00  0.23743E+02  0.52586E+00
  0.55900E+01  0.11578E+01  0.83738E-02  0.45347E-01  0.11977E+00  0.22437E+02  0.50822E+00
  0.56000E+01  0.11578E+01  0.84128E-02  0.45755E-01  0.11768E+00  0.21320E+02  0.49142E+00
  0.56100E+01  0.11578E+01  0.84482E-02  0.46129E-01  0.11564E+00  0.20383E+02  0.47542E+00
  0.56200E+01  0.11578E+01  0.84808E-02  0.46475E-01  0.11365E+00  0.19590E+02  0.46018E+00
  0.56300E+01  0.11578E+01  0.85110E-02  0.46799E-01  0.11172E+00  0.18932E+02  0.44566E+00
  0.56400E+01  0.11578E+01  0.85394E-02  0.47107E-01  0.10983E+00  0.18380E+02  0.43181E+00
  0.56500E+01  0.11578E+01  0.85664E-02  0.47402E-01  0.10799E+00  0.17923E+02  0.41861E+00
  0.56600E+01  0.11578E+01  0.85924E-02  0.47689E-01  0.10620E+00  0.17540E+02  0.40602E+00
  0.56700E+01  0.11578E+01  0.86177E-02  0.47972E-01  0.10444E+00  0.17213E+02  0.39400E+00
  0.56800E+01  0.11578E+01  0.86427E-02  0.48255E-01  0.10273E+00  0.16933E+02  0.38253E+00
  0.56900E+01  0.11578E+01  0.86677E-02  0.48542E-01  0.10105E+00  0.16679E+02  0.37157E+00
  0.57000E+01  0.11578E+01  0.86930E-02  0.48835E-01  0.10262E+00  0.16445E+02  0.36111E+00
  0.57100E+01  0.11578E+01  0.87188E-02  0.49137E-01  0.10090E+00  0.16214E+02  0.35111E+00
  0.57200E+01  0.11578E+01  0.87455E-02  0.49453E-01  0.99232E-01  0.15974E+02  0.34156E+00
  0.57300E+01  0.11578E+01  0.87729E-02  0.49782E-01  0.97605E-01  0.15721E+02  0.33243E+00
  0.57400E+01  0.11578E+01  0.88014E-02  0.50127E-01  0.96019E-01  0.15447E+02  0.32369E+00
  0.57500E+01  0.11578E+01  0.88309E-02  0.50485E-01  0.94473E-01  0.15148E+02  0.31534E+00
  0.57600E+01  0.11578E+01  0.88612E-02  0.50858E-01  0.92966E-01  0.14823E+02  0.30734E+00
  0.57700E+01  0.11578E+01  0.88923E-02  0.51241E-01  0.91495E-01  0.14480E+02  0.29969E+00
  0.57800E+01  0.11578E+01  0.89240E-02  0.51631E-01  0.90060E-01  0.14125E+02  0.29237E+00
  0.57900E+01  0.11578E+01  0.89559E-02  0.52026E-01  0.88659E-01  0.13766E+02  0.28535E+00
  0.58000E+01  0.11578E+01  0.89881E-02  0.52423E-01  0.87291E-01  0.13411E+02  0.27863E+00
  0.58100E+01  0.11578E+01  0.90200E-02  0.52816E-01  0.85956E-01  0.13073E+02  0.27218E+00
  0.58200E+01  0.11578E+01  0.90518E-02  0.53206E-01  0.84650E-01  0.12759E+02  0.26601E+00
  0.58300E+01  0.11578E+01  0.90833E-02  0.53591E-01  0.83374E-01  0.12475E+02  0.26009E+00
  0.58400E+01  0.11578E+01  0.91145E-02  0.53971E-01  0.82126E-01  0.12224E+02  0.25441E+00
  0.58500E+01  0.11578E+01  0.91454E-02  0.54345E-01  0.80906E-01  0.12011E+02  0.24896E+00
  0.58600E+01  0.11578E+01  0.91759E-02  0.54713E-01  0.79711E-01  0.11834E+02  0.24373E+00
  0.58700E+01  0.11578E+01  0.92063E-02  0.55078E-01  0.78543E-01  0.11694E+02  0.23871E+00
  0.58800E+01  0.11578E+01  0.92365E-02  0.55442E-01  0.77398E-01  0.11586E+02  0.23389E+00
  0.58900E+01  0.11578E+01  0.92668E-02  0.55805E-01  0.76278E-01  0.11509E+02  0.22926E+00
  0.59000E+01  0.11578E+01  0.92972E-02  0.56170E-01  0.75192E-01  0.11457E+02  0.22481E+00
  0.59100E+01  0.11578E+01  0.93277E-02  0.56539E-01  0.74117E-01  0.11429E+02  0.22054E+00
  0.59200E+01  0.11578E+01  0.93585E-02  0.56913E-01  0.73063E-01  0.11421E+02  0.21643E+00
  0.59300E+01  0.11578E+01  0.93898E-02  0.57296E-01  0.72030E-01  0.11426E+02  0.21249E+00
  0.59400E+01  0.11578E+01  0.94216E-02  0.57688E-01  0.71018E-01  0.11443E+02  0.20869E+00
  0.59500E+01  0.11578E+01  0.94541E-02  0.58093E-01  0.70026E-01  0.11466E+02  0.20504E+00
